id	layer	num1	num2	num3	lon	pos	Station	st_x	st_y	lat	proximity_to_metro
taz_1184	taz	2339	4622	1347	46.719572	(24.629164000000003, 46.719571999999999)	None	None	None	24.629164	0.50819125887
taz_1185	taz	2340	7493	1336	46.713306	(24.622588, 46.713306000000003)	None	None	None	24.622588	0.498960853477
streets_9918	streets	None	None	None	None	(24.6307225770373, 46.787453471952105)	None	46.787453472	24.630722577	None	None
streets_9919	streets	None	None	None	None	(24.9672327168287, 46.527791536950289)	None	46.527791537	24.9672327168	None	None
streets_9912	streets	None	None	None	None	(24.552973453076802, 46.668779975583497)	None	46.6687799756	24.5529734531	None	None
streets_9913	streets	None	None	None	None	(24.603363822629699, 46.7694587305038)	None	46.7694587305	24.6033638226	None	None
streets_9910	streets	None	None	None	None	(24.507900442445997, 46.634481073761606)	None	46.6344810738	24.5079004424	None	None
streets_9911	streets	None	None	None	None	(24.6578602457591, 46.730602748551206)	None	46.7306027486	24.6578602458	None	None
streets_9916	streets	None	None	None	None	(24.716237375752002, 46.758588715506704)	None	46.7585887155	24.7162373758	None	None
streets_9917	streets	None	None	None	None	(24.7165046239957, 46.7587895029694)	None	46.758789503	24.716504624	None	None
streets_9914	streets	None	None	None	None	(24.601920146007398, 46.784291929039604)	None	46.784291929	24.601920146	None	None
streets_9915	streets	None	None	None	None	(24.716626094757, 46.759191087549297)	None	46.7591910875	24.7166260948	None	None
streets_14060	streets	None	None	None	None	(24.934073315198301, 46.993706328217499)	None	46.9937063282	24.9340733152	None	None
streets_10779	streets	None	None	None	None	(24.740903796206602, 46.808125003390799)	None	46.8081250034	24.7409037962	None	None
streets_10778	streets	None	None	None	None	(24.826813629784002, 46.719984817753399)	None	46.7199848178	24.8268136298	None	None
streets_10773	streets	None	None	None	None	(24.5492207450969, 46.655162027270499)	None	46.6551620273	24.5492207451	None	None
streets_10772	streets	None	None	None	None	(24.919960199707603, 46.628912056329206)	None	46.6289120563	24.9199601997	None	None
streets_10771	streets	None	None	None	None	(24.835314838429102, 46.794035492532608)	None	46.7940354925	24.8353148384	None	None
streets_10777	streets	None	None	None	None	(24.699328271984896, 46.814599698772298)	None	46.8145996988	24.699328272	None	None
streets_10776	streets	None	None	None	None	(24.7600596100113, 46.582175505979997)	None	46.582175506	24.76005961	None	None
streets_10775	streets	None	None	None	None	(24.577639133255101, 46.792693603726704)	None	46.7926936037	24.5776391333	None	None
streets_10774	streets	None	None	None	None	(24.654071339908199, 46.735022178439209)	None	46.7350221784	24.6540713399	None	None
streets_13214	streets	None	None	None	None	(24.722284897554399, 46.751246355805101)	None	46.7512463558	24.7222848976	None	None
streets_3451	streets	None	None	None	None	(24.530736599615999, 46.708124610565697)	None	46.7081246106	24.5307365996	None	None
streets_898	streets	None	None	None	None	(24.7473276114609, 46.616099933784703)	None	46.6160999338	24.7473276115	None	None
streets_3453	streets	None	None	None	None	(24.775583727252602, 46.633605807797203)	None	46.6336058078	24.7755837273	None	None
streets_3452	streets	None	None	None	None	(24.7653228436982, 46.647974933950699)	None	46.647974934	24.7653228437	None	None
streets_13216	streets	None	None	None	None	(24.586459521857499, 46.602558112345292)	None	46.6025581123	24.5864595219	None	None
streets_897	streets	None	None	None	None	(24.5535394673547, 46.866118843893702)	None	46.8661188439	24.5535394674	None	None
streets_896	streets	None	None	None	None	(24.787572694357198, 46.814595072989704)	None	46.814595073	24.7875726944	None	None
taz_14189	taz	2489	583	1163	46.707264	(24.657737000000001, 46.707264000000002)	None	None	None	24.657737	0.117460790259
taz_14188	taz	2490	3816	1162	46.703539	(24.651557999999998, 46.703538999999999)	None	None	None	24.651558	0.693547643824
taz_14185	taz	2485	9342	1164	46.703962	(24.653081, 46.703961999999997)	None	None	None	24.653081	0.522073391022
taz_14184	taz	2486	5437	1164	46.706022	(24.653516, 46.706021999999997)	None	None	None	24.653516	0.422819960413
taz_14187	taz	2487	10427	1163	46.706823	(24.656076000000002, 46.706823)	None	None	None	24.656076	0.152854529256
taz_14186	taz	2488	584	1163	46.705272	(24.657188000000001, 46.705271999999994)	None	None	None	24.657188	0.0945906469328
taz_14183	taz	2483	1852	1218	46.714462	(24.649163000000001, 46.714461999999997)	None	None	None	24.649163	0.18945752314
taz_14182	taz	2484	2287	1164	46.706258	(24.652403, 46.706257999999998)	None	None	None	24.652403	0.545788474083
taz_3463	taz	3924	4328	1153	46.73285	(24.675517000000003, 46.732849999999999)	None	None	None	24.675517	1.32223886747
taz_3462	taz	3923	4703	1153	46.733043	(24.671895000000003, 46.733043000000002)	None	None	None	24.671895	1.17483327998
taz_3461	taz	3926	265	236	46.739996	(24.672559, 46.739996000000005)	None	None	None	24.672559	0.530100840485
taz_3460	taz	3925	7771	236	46.743667	(24.674265999999999, 46.743666999999995)	None	None	None	24.674266	0.471001336606
taz_3467	taz	2435	8507	1222	46.7091	(24.642595, 46.709099999999999)	None	None	None	24.642595	0.469008669682
taz_3466	taz	2436	175	1221	46.704965	(24.642357000000001, 46.704965000000001)	None	None	None	24.642357	0.779719435085
taz_3465	taz	2437	176	1221	46.702707	(24.642195000000001, 46.702707000000004)	None	None	None	24.642195	0.943125801073
taz_3464	taz	2438	250	1221	46.704576	(24.642692999999998, 46.704576000000003)	None	None	None	24.642693	0.7739723788
taz_3468	taz	2442	2752	1189	46.715522	(24.655442000000001, 46.715522)	None	None	None	24.655442	0.340317497675
taz_9601	taz	569	9449	509	46.789029	(24.544387, 46.789028999999999)	None	None	None	24.544387	1.82472935965
taz_9600	taz	568	1475	509	46.791488	(24.522370000000002, 46.791488000000001)	None	None	None	24.52237	2.70090913086
streets_767	streets	None	None	None	None	(24.6981521638935, 46.760994819870795)	None	46.7609948199	24.6981521639	None	None
streets_766	streets	None	None	None	None	(24.618422322344397, 46.724102554020902)	None	46.724102554	24.6184223223	None	None
streets_765	streets	None	None	None	None	(24.6167025102949, 46.725660446058797)	None	46.7256604461	24.6167025103	None	None
streets_764	streets	None	None	None	None	(24.668712674804503, 46.736685142994205)	None	46.736685143	24.6687126748	None	None
streets_763	streets	None	None	None	None	(24.670336457419602, 46.735634954478797)	None	46.7356349545	24.6703364574	None	None
streets_762	streets	None	None	None	None	(24.700266996205002, 46.768108795407294)	None	46.7681087954	24.7002669962	None	None
streets_761	streets	None	None	None	None	(24.702022274879198, 46.767410258983297)	None	46.767410259	24.7020222749	None	None
streets_760	streets	None	None	None	None	(24.618739141773897, 46.603413820296602)	None	46.6034138203	24.6187391418	None	None
streets_769	streets	None	None	None	None	(24.7138300445264, 46.702777121143704)	None	46.7027771211	24.7138300445	None	None
streets_768	streets	None	None	None	None	(24.711712743237101, 46.701387401120208)	None	46.7013874011	24.7117127432	None	None
streets_13213	streets	None	None	None	None	(24.682190424299804, 46.828134121548608)	None	46.8281341215	24.6821904243	None	None
streets_4151	streets	None	None	None	None	(24.765410979032602, 46.651654006880996)	None	46.6516540069	24.765410979	None	None
streets_4150	streets	None	None	None	None	(24.7840779888318, 46.739753154266396)	None	46.7397531543	24.7840779888	None	None
streets_4153	streets	None	None	None	None	(24.816202443452397, 46.648249813434106)	None	46.6482498134	24.8162024435	None	None
streets_4152	streets	None	None	None	None	(24.595038732884301, 46.724776322588504)	None	46.7247763226	24.5950387329	None	None
streets_4155	streets	None	None	None	None	(24.604333185377602, 46.714180725052202)	None	46.7141807251	24.6043331854	None	None
streets_4154	streets	None	None	None	None	(24.720606617382302, 46.835340406889401)	None	46.8353404069	24.7206066174	None	None
streets_4157	streets	None	None	None	None	(24.9070174057229, 46.637561589309996)	None	46.6375615893	24.9070174057	None	None
streets_4156	streets	None	None	None	None	(24.777963183432803, 46.803845062636796)	None	46.8038450626	24.7779631834	None	None
streets_4159	streets	None	None	None	None	(24.489622688265399, 46.822435565692999)	None	46.8224355657	24.4896226883	None	None
streets_4158	streets	None	None	None	None	(24.814219659791899, 46.839384812616203)	None	46.8393848126	24.8142196598	None	None
taz_11937	taz	4232	595	20	46.660137	(24.728389, 46.660136999999999)	None	None	None	24.728389	0.505260989592
taz_11936	taz	4231	1626	20	46.661382	(24.727302999999999, 46.661382000000003)	None	None	None	24.727303	0.580003202399
streets_13041	streets	None	None	None	None	(24.581725329499196, 46.772805922832497)	None	46.7728059228	24.5817253295	None	None
streets_8877	streets	None	None	None	None	(24.721611824694602, 46.766678040520709)	None	46.7666780405	24.7216118247	None	None
taz_1854	taz	3435	3937	676	46.659573	(24.732839999999999, 46.659572999999995)	None	None	None	24.73284	0.83517168941
taz_1855	taz	3436	4480	676	46.663349	(24.735257999999998, 46.663348999999997)	None	None	None	24.735258	0.513002909797
streets_8300	streets	None	None	None	None	(24.728167535430398, 46.848782989985295)	None	46.84878299	24.7281675354	None	None
taz_1856	taz	3437	385	68	46.662613	(24.736720000000002, 46.662613)	None	None	None	24.73672	0.351650258584
taz_1857	taz	3438	3291	68	46.658663	(24.735057000000001, 46.658662999999997)	None	None	None	24.735057	0.690001798116
streets_8302	streets	None	None	None	None	(24.715061302003104, 46.706059414525903)	None	46.7060594145	24.715061302	None	None
taz_1850	taz	3439	2415	68	46.662006	(24.737974999999999, 46.662005999999998)	None	None	None	24.737975	0.232584754461
streets_8303	streets	None	None	None	None	(24.626669062173001, 46.707387169844999)	None	46.7073871698	24.6266690622	None	None
taz_1851	taz	3440	6639	675	46.660034	(24.741851999999998, 46.660034000000003)	None	None	None	24.741852	0.369882375521
taz_1852	taz	3441	6335	675	46.654921	(24.743471, 46.654921000000002)	None	None	None	24.743471	0.651944167856
taz_1853	taz	3442	6875	675	46.659447	(24.743482, 46.659447)	None	None	None	24.743482	0.485064028697
streets_2984	streets	None	None	None	None	(24.728891088788899, 46.749747932123604)	None	46.7497479321	24.7288910888	None	None
streets_2985	streets	None	None	None	None	(24.960728747297697, 46.586790815875901)	None	46.5867908159	24.9607287473	None	None
streets_2986	streets	None	None	None	None	(24.590753354408498, 46.793262349247598)	None	46.7932623492	24.5907533544	None	None
streets_2987	streets	None	None	None	None	(24.8153395997569, 46.813063450345105)	None	46.8130634503	24.8153395998	None	None
streets_2980	streets	None	None	None	None	(24.793593011970401, 46.703760783713598)	None	46.7037607837	24.793593012	None	None
streets_2981	streets	None	None	None	None	(24.669749045505398, 46.702152795193996)	None	46.7021527952	24.6697490455	None	None
streets_5202	streets	None	None	None	None	(24.749025792729501, 46.64712962806)	None	46.6471296281	24.7490257927	None	None
streets_5203	streets	None	None	None	None	(24.739556505648398, 46.815202984397004)	None	46.8152029844	24.7395565056	None	None
streets_5200	streets	None	None	None	None	(24.7350571588062, 46.658663072313701)	None	46.6586630723	24.7350571588	None	None
streets_5201	streets	None	None	None	None	(24.732600595085696, 46.652797808151099)	None	46.6527978082	24.7326005951	None	None
streets_5206	streets	None	None	None	None	(24.6360768903345, 46.747686536542204)	None	46.7476865365	24.6360768903	None	None
streets_2982	streets	None	None	None	None	(24.782704161383702, 46.762453378795207)	None	46.7624533788	24.7827041614	None	None
streets_5204	streets	None	None	None	None	(24.894121342292799, 46.7650893514326)	None	46.7650893514	24.8941213423	None	None
streets_5205	streets	None	None	None	None	(24.6368043361588, 46.752092993957397)	None	46.752092994	24.6368043362	None	None
streets_5208	streets	None	None	None	None	(24.841179390829101, 46.6100855671163)	None	46.6100855671	24.8411793908	None	None
streets_2983	streets	None	None	None	None	(24.726660686526397, 46.743574362403301)	None	46.7435743624	24.7266606865	None	None
streets_12506	streets	None	None	None	None	(24.661257377656003, 46.702548247595701)	None	46.7025482476	24.6612573777	None	None
streets_12507	streets	None	None	None	None	(24.730812574979002, 46.870095954918099)	None	46.8700959549	24.730812575	None	None
streets_12504	streets	None	None	None	None	(24.4968518793298, 46.627697413315403)	None	46.6276974133	24.4968518793	None	None
streets_12505	streets	None	None	None	None	(24.791505679881396, 46.8593684405555)	None	46.8593684406	24.7915056799	None	None
streets_12502	streets	None	None	None	None	(24.569592642878501, 46.516655717719203)	None	46.5166557177	24.5695926429	None	None
streets_12503	streets	None	None	None	None	(24.647095505114102, 46.7661193881816)	None	46.7661193882	24.6470955051	None	None
streets_12500	streets	None	None	None	None	(24.791188456594501, 46.687681979617302)	None	46.6876819796	24.7911884566	None	None
streets_12501	streets	None	None	None	None	(24.790904992564801, 46.835810497089703)	None	46.8358104971	24.7909049926	None	None
streets_12508	streets	None	None	None	None	(24.592068498437801, 46.762173016051293)	None	46.7621730161	24.5920684984	None	None
streets_12509	streets	None	None	None	None	(24.6858052517427, 46.758697297459896)	None	46.7586972975	24.6858052517	None	None
streets_14218	streets	None	None	None	None	(24.631246778100401, 46.745133889639597)	None	46.7451338896	24.6312467781	None	None
streets_14219	streets	None	None	None	None	(24.711293837477498, 46.7139949771815)	None	46.7139949772	24.7112938375	None	None
streets_14214	streets	None	None	None	None	(24.714055731399302, 46.805648326266002)	None	46.8056483263	24.7140557314	None	None
taz_1875	taz	2065	5672	1297	46.717227	(24.608973000000002, 46.717227000000001)	None	None	None	24.608973	0.549465928756
streets_14216	streets	None	None	None	None	(24.941008849900104, 46.981863381381906)	None	46.9818633814	24.9410088499	None	None
streets_14217	streets	None	None	None	None	(24.873073057350197, 46.548314501056794)	None	46.5483145011	24.8730730574	None	None
streets_14210	streets	None	None	None	None	(24.484410921968497, 46.774856795105705)	None	46.7748567951	24.484410922	None	None
streets_14211	streets	None	None	None	None	(24.677629766546698, 46.705867104080603)	None	46.7058671041	24.6776297665	None	None
streets_14212	streets	None	None	None	None	(24.834489429642801, 46.887082278104799)	None	46.8870822781	24.8344894296	None	None
streets_2989	streets	None	None	None	None	(24.659050012543698, 46.683298675919396)	None	46.6832986759	24.6590500125	None	None
streets_10904	streets	None	None	None	None	(24.689820226627496, 46.690575147204505)	None	46.6905751472	24.6898202266	None	None
streets_10905	streets	None	None	None	None	(24.636606478705602, 46.794509731019495)	None	46.794509731	24.6366064787	None	None
streets_10900	streets	None	None	None	None	(24.603141415356397, 46.5923249591008)	None	46.5923249591	24.6031414154	None	None
streets_10901	streets	None	None	None	None	(24.796542300430101, 46.767069260796497)	None	46.7670692608	24.7965423004	None	None
streets_10902	streets	None	None	None	None	(24.611800090744701, 46.587896631239097)	None	46.5878966312	24.6118000907	None	None
streets_10903	streets	None	None	None	None	(24.622351193471697, 46.644361797979201)	None	46.644361798	24.6223511935	None	None
streets_5591	streets	None	None	None	None	(24.690855949079701, 46.650242381093292)	None	46.6502423811	24.6908559491	None	None
taz_7532	taz	4135	1374	90	46.701052	(24.710183999999998, 46.701052000000004)	None	None	None	24.710184	0.818937441625
