id	layer	num1	num2	num3	intermodality	lon	pos	Station	st_x	st_y	lat
taz_12743	taz	2107	9351	313	0.260664624087	46.71321	(24.610851, 46.71321)	None	None	None	24.610851
metro_13269	metro	None	None	None	None	46.625352	(24.707632999999998, 46.625352)	2-1	None	None	24.707633
metro_13268	metro	None	None	None	None	46.677519	(24.734934, 46.677519000000004)	2-6	None	None	24.734934
metro_13264	metro	None	None	None	None	46.796426	(24.687419000000002, 46.796426000000004)	3-18	None	None	24.687419
metro_13267	metro	None	None	None	None	46.634365	(24.717199, 46.634365)	2-2	None	None	24.717199
metro_13266	metro	None	None	None	None	46.647789	(24.722744, 46.647789)	2-3	None	None	24.722744
metro_13263	metro	None	None	None	None	46.740509	(24.661448999999998, 46.740509)	3-15	None	None	24.661449
metro_13262	metro	None	None	None	None	46.743376	(24.640644, 46.743376)	3-14	None	None	24.640644
metro_4923	metro	None	None	None	None	46.656624	(24.608552, 46.656624)	3-6	None	None	24.608552
metro_4922	metro	None	None	None	None	46.681668	(24.614132, 46.681668)	3-7	None	None	24.614132
metro_4920	metro	None	None	None	None	46.644881	(24.601013000000002, 46.644881)	3-5	None	None	24.601013
streets_10477	streets	None	None	None	None	None	(24.640097716051997, 46.7184489023596)	None	46.7184489024	24.6400977161	None
streets_13354	streets	None	None	None	None	None	(24.636526964411804, 46.717643136263106)	None	46.7176431363	24.6365269644	None
taz_6468	taz	1183	3325	586	0.147772802263	46.65785	(24.778572, 46.65785)	None	None	None	24.778572
taz_6464	taz	1187	9323	585	0.157907141174	46.653578	(24.76794, 46.653578)	None	None	None	24.76794
streets_4258	streets	None	None	None	None	None	(24.6213513293726, 46.676860436850006)	None	46.6768604369	24.6213513294	None
streets_4259	streets	None	None	None	None	None	(24.8743772139187, 46.546843653295)	None	46.5468436533	24.8743772139	None
taz_6465	taz	1182	6979	54	0.12750412444	46.672835	(24.776047, 46.672835)	None	None	None	24.776047
streets_4252	streets	None	None	None	None	None	(24.8302791845248, 46.841184514930895)	None	46.8411845149	24.8302791845	None
streets_4253	streets	None	None	None	None	None	(24.642840314152497, 46.761708703134204)	None	46.7617087031	24.6428403142	None
streets_4250	streets	None	None	None	None	None	(24.657691393338798, 46.742283177142)	None	46.7422831771	24.6576913933	None
streets_4251	streets	None	None	None	None	None	(24.678678880866197, 46.7094831731604)	None	46.7094831732	24.6786788809	None
streets_4256	streets	None	None	None	None	None	(24.7376198021603, 46.67686120868421)	None	46.6768612087	24.7376198022	None
streets_4257	streets	None	None	None	None	None	(24.6362036368224, 46.7824561024372)	None	46.7824561024	24.6362036368	None
streets_4254	streets	None	None	None	None	None	(24.7612567975966, 46.582525023730895)	None	46.5825250237	24.7612567976	None
streets_4255	streets	None	None	None	None	None	(24.5895337702876, 46.7563684886302)	None	46.7563684886	24.5895337703	None
taz_6467	taz	1188	8636	585	0.197266085317	46.655759	(24.768325, 46.655759)	None	None	None	24.768325
streets_8950	streets	None	None	None	None	None	(24.632917813522702, 46.6800857385203)	None	46.6800857385	24.6329178135	None
streets_8959	streets	None	None	None	None	None	(24.6859302942743, 46.7423605831787)	None	46.7423605832	24.6859302943	None
streets_8958	streets	None	None	None	None	None	(24.699664042462803, 46.81603946128121)	None	46.8160394613	24.6996640425	None
taz_6461	taz	1186	6498	585	0.194673580014	46.657874	(24.766679, 46.657874)	None	None	None	24.766679
taz_6462	taz	1189	1388	584	0.160028281876	46.665096	(24.772228, 46.665096000000005)	None	None	None	24.772228
taz_6206	taz	3293	7032	704	0.146594390761	46.659477	(24.750585, 46.659477)	None	None	None	24.750585
taz_6463	taz	276	7182	367	0.289182182418	46.863904	(24.743752999999998, 46.863904)	None	None	None	24.743753
streets_9022	streets	None	None	None	None	None	(24.629621823958896, 46.76522547969461)	None	46.7652254797	24.629621824	None
streets_9020	streets	None	None	None	None	None	(24.7497452684513, 46.644305786214105)	None	46.6443057862	24.7497452685	None
streets_9021	streets	None	None	None	None	None	(24.8702018261299, 46.8494340308372)	None	46.8494340308	24.8702018261	None
taz_5269	taz	3274	787	126	0.297431062927	46.759018	(24.771615, 46.759018)	None	None	None	24.771615
taz_2613	taz	765	7740	909	0.341503653076	46.822836	(24.770054000000002, 46.822835999999995)	None	None	None	24.770054
taz_2612	taz	762	7833	911	0.257365071883	46.832812	(24.771418, 46.832812)	None	None	None	24.771418
taz_2617	taz	768	2474	146	0.255950978082	46.821949	(24.756157, 46.821949)	None	None	None	24.756157
taz_2616	taz	766	8027	909	0.347395710582	46.821375	(24.769149, 46.821375)	None	None	None	24.769149
taz_2615	taz	767	8143	909	0.341267970775	46.828097	(24.770981, 46.828097)	None	None	None	24.770981
taz_2614	taz	764	5570	911	0.240395946264	46.836893	(24.776495999999998, 46.836892999999996)	None	None	None	24.776496
taz_2619	taz	2239	301	1450	0.105114305916	46.671625	(24.548888, 46.671625)	None	None	None	24.548888
taz_2618	taz	475	2715	633	0.290124911619	46.94547	(24.958028, 46.94547)	None	None	None	24.958028
taz_10665	taz	1702	6783	717	0.229554560453	46.678234	(24.756719, 46.678234)	None	None	None	24.756719
streets_2968	streets	None	None	None	None	None	(24.7909046410787, 46.6141704542492)	None	46.6141704542	24.7909046411	None
streets_2969	streets	None	None	None	None	None	(24.7108440482491, 46.8385199602997)	None	46.8385199603	24.7108440482	None
streets_2966	streets	None	None	None	None	None	(24.536153472407197, 46.8932239986423)	None	46.8932239986	24.5361534724	None
streets_2967	streets	None	None	None	None	None	(24.5336412890264, 46.3000451450496)	None	46.300045145	24.533641289	None
streets_2964	streets	None	None	None	None	None	(24.814658680542102, 46.649052314897006)	None	46.6490523149	24.8146586805	None
streets_2965	streets	None	None	None	None	None	(24.800639199154396, 46.753062572055995)	None	46.7530625721	24.8006391992	None
streets_2962	streets	None	None	None	None	None	(24.595576451445304, 46.753646534358)	None	46.7536465344	24.5955764514	None
streets_2963	streets	None	None	None	None	None	(24.7578230238595, 46.713668854344995)	None	46.7136688543	24.7578230239	None
streets_2960	streets	None	None	None	None	None	(24.666187518380397, 46.837188044036296)	None	46.837188044	24.6661875184	None
streets_2961	streets	None	None	None	None	None	(24.654793912029298, 46.850402452781104)	None	46.8504024528	24.654793912	None
streets_14333	streets	None	None	None	None	None	(24.430100117817197, 46.8529455510421)	None	46.852945551	24.4301001178	None
streets_13919	streets	None	None	None	None	None	(24.649253963201197, 46.771822114801594)	None	46.7718221148	24.6492539632	None
streets_13915	streets	None	None	None	None	None	(24.7241949533813, 46.69482722915811)	None	46.6948272292	24.7241949534	None
streets_14830	streets	None	None	None	None	None	(24.7077547368533, 46.7703450546456)	None	46.7703450546	24.7077547369	None
streets_14831	streets	None	None	None	None	None	(24.7844506099432, 46.7079868149863)	None	46.707986815	24.7844506099	None
streets_14832	streets	None	None	None	None	None	(24.7792749666996, 46.7878189289194)	None	46.7878189289	24.7792749667	None
streets_14833	streets	None	None	None	None	None	(24.6488360743611, 46.5710142357449)	None	46.5710142357	24.6488360744	None
streets_14834	streets	None	None	None	None	None	(24.5151516886801, 46.65203408233721)	None	46.6520340823	24.5151516887	None
streets_14835	streets	None	None	None	None	None	(24.7402218873599, 46.635230696151)	None	46.6352306962	24.7402218874	None
streets_14836	streets	None	None	None	None	None	(24.7465581767486, 46.6502473569285)	None	46.6502473569	24.7465581767	None
streets_14837	streets	None	None	None	None	None	(24.7019620618411, 46.773087860528705)	None	46.7730878605	24.7019620618	None
streets_14838	streets	None	None	None	None	None	(24.589117230172402, 46.628357546666095)	None	46.6283575467	24.5891172302	None
streets_14839	streets	None	None	None	None	None	(24.5679564865971, 46.632178811195296)	None	46.6321788112	24.5679564866	None
taz_12532	taz	3109	515	1040	0.102521800613	46.696122	(24.678817000000002, 46.696121999999995)	None	None	None	24.678817
taz_12533	taz	3112	10526	1039	0.138345510252	46.700926	(24.673343, 46.700926)	None	None	None	24.673343
taz_12530	taz	3107	8441	109	0.102521800613	46.695463	(24.67698, 46.695463000000004)	None	None	None	24.67698
taz_12536	taz	590	8105	1438	0.105114305916	46.644532	(24.520134, 46.644532)	None	None	None	24.520134
taz_12537	taz	599	248	467	0.220127268442	46.584291	(24.59938, 46.584291)	None	None	None	24.59938
taz_12534	taz	3111	5523	1040	0.156728729672	46.694475	(24.682098999999997, 46.694475)	None	None	None	24.682099
taz_12535	taz	591	939	1438	0.104407259015	46.640165	(24.537421, 46.640165)	None	None	None	24.537421
taz_12538	taz	598	249	467	0.220127268442	46.587068	(24.598125, 46.587068)	None	None	None	24.598125
streets_659	streets	None	None	None	None	None	(24.597148327041502, 46.734481472309895)	None	46.7344814723	24.597148327	None
streets_658	streets	None	None	None	None	None	(24.5533087127668, 46.9221922218019)	None	46.9221922218	24.5533087128	None
streets_3619	streets	None	None	None	None	None	(24.6371718947712, 46.7828427354234)	None	46.7828427354	24.6371718948	None
streets_3618	streets	None	None	None	None	None	(24.6032202206713, 46.7695776830949)	None	46.7695776831	24.6032202207	None
streets_653	streets	None	None	None	None	None	(24.5805818914373, 46.680183984558404)	None	46.6801839846	24.5805818914	None
streets_652	streets	None	None	None	None	None	(24.581804267168497, 46.68169495997089)	None	46.68169496	24.5818042672	None
streets_651	streets	None	None	None	None	None	(24.9752362743205, 46.643755638893396)	None	46.6437556389	24.9752362743	None
streets_650	streets	None	None	None	None	None	(24.731191579137203, 46.8708343513157)	None	46.8708343513	24.7311915791	None
streets_657	streets	None	None	None	None	None	(24.8018119943108, 46.687181612647294)	None	46.6871816126	24.8018119943	None
streets_656	streets	None	None	None	None	None	(24.632847067247, 46.679757732876)	None	46.6797577329	24.6328470672	None
streets_655	streets	None	None	None	None	None	(24.673470372447802, 46.6279164913896)	None	46.6279164914	24.6734703724	None
streets_654	streets	None	None	None	None	None	(24.725943447792897, 46.6501804148818)	None	46.6501804149	24.7259434478	None
taz_807	taz	835	8123	17	0.167805797785	46.650634	(24.726338000000002, 46.650634000000004)	None	None	None	24.726338
taz_806	taz	834	318	17	0.169926938487	46.64796	(24.72544, 46.64796)	None	None	None	24.72544
taz_805	taz	833	4177	17	0.168512844685	46.648619	(24.725715, 46.648619000000004)	None	None	None	24.725715
taz_804	taz	838	8005	626	0.156021682772	46.637951	(24.741068, 46.637951)	None	None	None	24.741068
taz_803	taz	837	7384	626	0.167334433184	46.637554	(24.741327, 46.637553999999994)	None	None	None	24.741327
taz_801	taz	0	6024	1452	0.102050436012	46.586991	(24.638785000000002, 46.586991)	None	None	None	24.638785
taz_808	taz	836	10187	626	0.168277162385	46.639297	(24.73648, 46.639297)	None	None	None	24.73648
streets_1614	streets	None	None	None	None	None	(24.822306457710802, 46.716021086790505)	None	46.7160210868	24.8223064577	None
streets_1617	streets	None	None	None	None	None	(24.741680623446, 46.7512609542231)	None	46.7512609542	24.7416806234	None
streets_1616	streets	None	None	None	None	None	(24.7833424396703, 46.5958896865297)	None	46.5958896865	24.7833424397	None
taz_209	taz	2279	8630	343	0.370021211407	46.734217	(24.610424, 46.734217)	None	None	None	24.610424
taz_208	taz	1207	8925	142	0.374263492812	46.793921	(24.769151, 46.793921000000005)	None	None	None	24.769151
streets_1613	streets	None	None	None	None	None	(24.872123104067, 46.594391673255)	None	46.5943916733	24.8721231041	None
streets_1612	streets	None	None	None	None	None	(24.7345632193349, 46.680112864266704)	None	46.6801128643	24.7345632193	None
taz_205	taz	3143	1047	91	0.293188781523	46.70466	(24.710387, 46.70466)	None	None	None	24.710387
taz_204	taz	3144	2033	855	0.224605232147	46.700444	(24.702372, 46.700444)	None	None	None	24.702372
taz_207	taz	3764	6325	328	0.221305679943	46.754762	(24.622426, 46.754762)	None	None	None	24.622426
taz_206	taz	3147	3220	854	0.0975724723073	46.705188	(24.703521, 46.705188)	None	None	None	24.703521
streets_1619	streets	None	None	None	None	None	(24.732617828776302, 46.6740291847934)	None	46.6740291848	24.7326178288	None
streets_1618	streets	None	None	None	None	None	(24.656715735185198, 46.565781149710105)	None	46.5657811497	24.6567157352	None
taz_9041	taz	2639	10	468	0.457695027103	46.593172	(24.586315, 46.593171999999996)	None	None	None	24.586315
taz_9040	taz	2638	7980	468	0.388875795428	46.584726	(24.58661, 46.584726)	None	None	None	24.58661
streets_4069	streets	None	None	None	None	None	(24.728583354545698, 46.6036821475499)	None	46.6036821475	24.7285833545	None
streets_4068	streets	None	None	None	None	None	(24.599931718681503, 46.6487021144773)	None	46.6487021145	24.5999317187	None
streets_4065	streets	None	None	None	None	None	(24.6962300397215, 46.700230137313994)	None	46.7002301373	24.6962300397	None
streets_4064	streets	None	None	None	None	None	(24.686050879167, 46.7691051002454)	None	46.7691051002	24.6860508792	None
streets_4066	streets	None	None	None	None	None	(24.609653648642396, 46.6522195519115)	None	46.6522195519	24.6096536486	None
streets_4061	streets	None	None	None	None	None	(24.699531936077104, 46.650942265081206)	None	46.6509422651	24.6995319361	None
streets_4060	streets	None	None	None	None	None	(24.6686640271029, 46.7507076247229)	None	46.7507076247	24.6686640271	None
streets_4063	streets	None	None	None	None	None	(24.7636816765242, 46.700887803667)	None	46.7008878037	24.7636816765	None
streets_4062	streets	None	None	None	None	None	(24.7417472320673, 46.7561778462014)	None	46.7561778462	24.7417472321	None
streets_3350	streets	None	None	None	None	None	(24.7612409277274, 46.6639745020827)	None	46.6639745021	24.7612409277	None
streets_12292	streets	None	None	None	None	None	(24.998086016743898, 46.5782905792315)	None	46.5782905792	24.9980860167	None
streets_12293	streets	None	None	None	None	None	(24.754409150949996, 46.718091136940096)	None	46.7180911369	24.7544091509	None
streets_12290	streets	None	None	None	None	None	(24.5657943423748, 46.7334104089911)	None	46.733410409	24.5657943424	None
streets_12291	streets	None	None	None	None	None	(24.8845819702704, 46.59977349158339)	None	46.5997734916	24.8845819703	None
streets_12296	streets	None	None	None	None	None	(24.9361689470098, 46.4981344893635)	None	46.4981344894	24.936168947	None
streets_12294	streets	None	None	None	None	None	(24.750290761264, 46.7201688777531)	None	46.7201688778	24.7502907613	None
streets_12295	streets	None	None	None	None	None	(24.6251903072453, 46.719890786729096)	None	46.7198907867	24.6251903072	None
taz_9142	taz	1840	7135	817	0.176761725194	46.740345	(24.700996, 46.740345)	None	None	None	24.700996
streets_11929	streets	None	None	None	None	None	(24.632707475258, 46.69998922336121)	None	46.6999892234	24.6327074753	None
streets_11928	streets	None	None	None	None	None	(24.6577213717062, 46.5665396575478)	None	46.5665396575	24.6577213717	None
streets_4399	streets	None	None	None	None	None	(24.809908749816103, 46.8539993449525)	None	46.853999345	24.8099087498	None
streets_4398	streets	None	None	None	None	None	(24.596142636002398, 46.7767755733142)	None	46.7767755733	24.596142636	None
streets_4393	streets	None	None	None	None	None	(24.645491224081898, 46.7614538525715)	None	46.7614538526	24.6454912241	None
streets_4392	streets	None	None	None	None	None	(24.6260869845087, 46.74764511133449)	None	46.7476451113	24.6260869845	None
